8402CBED165898F314C50BC57314CDFF,0.300000,1357016532,165,156,164,155,3.500000,0.000000
FEBD33521DA40D3FECC7FBF235CB9274,0.000000,1357016656,162,159,162,159,2.500000,0.000000
4F4341D4F322CD40F4AABD3882AD510E,0.500000,1357016553,177,159,175,157,4.000000,0.000000
B3BDE5D1263CF981544F3E0BD6530FCF,1.500000,1357016443,164,159,166,159,6.500000,0.000000
182AEEFB53A1EC846CE3A39734E07F15,0.600000,1357016486,161,161,162,160,4.500000,1.100000
558A89AF05E85098911A9B3D97B03956,0.200000,1357016425,163,157,163,157,4.500000,0.000000
3E1F97B6E9AFE0579B62D78D5808A8F5,0.200000,1357016605,160,161,161,161,3.000000,0.000000
BBC3E143398F546F06B964C6FA21BD07,0.700000,1357016411,166,156,168,155,5.000000,0.000000
D819F4B6C5745786588BF1EC9FBB3D2F,0.800000,1357016450,164,159,165,159,5.000000,0.000000
0B16E7513D27A11389828D80B601AAE1,1.100000,1357016408,166,157,168,159,6.000000,0.000000
54A0206BB6609ED155E11C79FD5C155D,0.700000,1357016465,154,159,156,159,5.000000,1.000000
0B593CED4C3F363DD4ED3F745B651CB1,0.440000,1357016580,165,156,166,155,3.500000,1.000000
120E700FE35B2DDBEA4D64CCCF02C808,0.520000,1357016580,162,157,163,157,4.000000,0.000000
226FFD36478408BE18A570AAA1CF46C0,0.480000,1357016400,175,157,174,157,5.500000,0.000000
256C6A3CA47F81497C1F5038438B54B2,0.130000,1357016400,152,160,148,162,6.500000,0.000000
2627FB9C3C1C9EC33529172A1E0C7662,0.520000,1357016580,170,162,169,163,3.500000,0.000000
35FA9FA64F220A91237F69304F007F1B,0.830000,1357016400,165,157,166,159,5.500000,1.000000
5314D17CCFB6C27713FA1231AD3459F2,1.250000,1357016520,184,155,180,157,5.500000,0.000000
655E773C92FA446353D5C8B7416BE818,1.550000,1357016520,166,155,170,153,6.000000,1.620000
76942C3205E17D7E7FE5A9F709D16434,0.610000,1357016400,156,163,157,162,5.000000,0.000000
789B8DC7F3CB06A645B0CDC24591B832,0.380000,1357016580,165,156,165,156,4.000000,0.000000
8A1523D3DB02E26A5EDCBCD140F5148F,0.930000,1357016400,152,160,152,160,5.500000,0.000000
8B5F45807D8EC24DDFD9A7EDFFAEC138,0.060000,1357016400,162,157,162,157,4.500000,0.000000
ABA35D2B038DCFBE042FB77F6DC49C88,1.120000,1357016580,162,161,159,163,5.000000,0.000000
B2A11907B8874E44EE509920AA0A4A96,0.460000,1357016400,162,156,160,156,4.500000,1.000000
B82032932F7C76B8AADF55B524918C15,1.120000,1357016520,160,162,157,164,5.000000,1.000000
D79D2C8C83066AF716A497842BB33817,0.590000,1357016460,169,155,170,156,5.000000,1.100000
F45098D1F50A0E94E7C47CA42E4E5C64,0.520000,1357016640,157,157,157,157,3.500000,0.000000
6C125C5EA35888CA6A7E015E2AA3A35A,1.100000,1357016507,164,159,166,157,5.500000,0.000000
EEF7C5160FE5886A2E8806123B2D37BE,0.600000,1357016582,161,157,159,157,4.000000,0.000000
C942C02D715151D4336A8AFD0F59128B,0.900000,1357016541,164,159,166,159,5.000000,0.000000
99700CFA1CEF8B2EB3313A3CD65C70B5,0.600000,1357016571,162,156,160,156,4.000000,0.000000
B79C6F2B6E5EC5A4A0C133A0FE962ECA,1.000000,1357016575,255,255,255,255,5.000000,0.000000
734229D43F435D8818DE3682F2712164,0.400000,1357016667,178,164,177,163,3.500000,0.000000
9483C06260980484FF1335EDB3D2A76F,0.500000,1357016655,159,161,157,162,3.500000,0.000000
6870AF1857884967F8BC5E1CFCEA619A,0.300000,1357016613,166,157,166,157,3.500000,0.000000
81124DBD6AB03F24B895D5CF04AAACA2,0.100000,1357016740,185,189,184,188,20.000000,0.000000
72F7F27329851C45DD06C7C520F1CF83,0.400000,1357016492,164,157,165,157,4.500000,0.000000
1691DC222DB9054B1D20F450B1AB6866,0.500000,1357016491,165,157,164,157,4.500000,0.000000
BDF61165DAA42F17D35F5875F01B5C7A,0.000000,1357016755,159,157,159,157,2.500000,0.000000
03B0493FEB9C714754477C4B816B7B73,0.000000,1357016640,173,189,173,189,3.000000,0.450000
5587E479011B2B90ACED4B7CD652C283,0.960000,1357016520,164,157,165,156,5.500000,0.000000
5F9C08A05F6449EE31F056AEB85855BB,1.320000,1357016460,157,162,160,162,6.500000,0.000000
61CE8D15BA23030B9F3391CA4AA71BC0,0.950000,1357016460,171,163,169,164,6.000000,1.300000
6C8EA4103E23404EA0E0A0808FB5FEC0,0.580000,1357016580,157,159,157,157,4.000000,0.000000
7CC2C787A937EE1F874D2FFD6BBCD2F0,0.980000,1357016400,156,159,159,157,6.000000,0.000000
7DF16486AECCFB7DB3DA7A33B2DF62D4,0.000000,1357016640,163,157,163,157,3.000000,0.000000
7E94181F851247ACE580CA73F8641E39,0.000000,1357016700,161,157,161,157,2.500000,0.000000
A1436A9F8F71EADB5A927E6E01D58408,0.530000,1357016520,157,157,157,159,4.500000,0.000000
AFD2466E58F11165B67855CF3B4B5BE4,0.980000,1357016640,157,163,156,164,4.500000,0.000000
B33E704CC189E80C9671230C16527BBC,0.000000,1357016760,162,157,162,157,2.500000,0.000000
BC039E9B5DD28E4231D8FBAF1F61BDD3,1.030000,1357016640,160,161,157,163,5.000000,0.000000
C4E330442F8FA5BA2F38227E17E443E6,1.730000,1357016460,154,159,150,162,7.000000,2.000000
C8863CEC3E6F44057326BA8B3FCE3AB9,0.000000,1357016760,255,255,255,255,52.000000,0.000000
D41D773421934B51B93F21AE63882954,0.590000,1357016580,168,157,166,157,4.500000,0.000000
D5A324CA1BD88CE6E20AA4944B9083D4,0.030000,1357016760,255,255,255,255,2.500000,0.000000
D6981DB303359568589744CDAF39237C,0.490000,1357016580,164,157,164,157,4.500000,0.000000
D9598D121715B456C101D5CF72DEF513,1.040000,1357016460,157,157,159,160,6.000000,0.000000
FDF33A25B1423F7A722AC0ADB92832FE,1.400000,1357016489,156,163,152,164,6.000000,0.000000
5142072568D80D822BA3E6224E38EC80,0.400000,1357016675,162,161,161,160,3.500000,0.000000
7CCD0AE562DEC714DFCE4515ABB85F2E,1.200000,1357016525,163,160,165,157,5.500000,0.000000
1DB26B77B7E1F92921D52EB3C2FB278B,0.400000,1357016674,166,157,166,157,3.500000,0.000000
1C0621B8B81EEC5FCCF2B606E90004B0,0.900000,1357016472,162,159,164,157,5.500000,1.300000
3358ADB2F16015451D46E26E29129917,1.200000,1357016495,159,157,160,156,6.000000,0.000000
1C341430AF45F688E61F5BB9F8C107CA,0.200000,1357016701,169,155,169,155,3.000000,0.000000
74394B7A3DC952E218DF570EEDB5DF23,0.600000,1357016611,159,159,157,157,4.500000,1.650000
A28B5AE58590D2ADF1D9A709D80B2984,0.800000,1357016483,164,157,164,159,5.500000,1.620000
02E271D8CEBB28463A22FAAC50AB1AED,0.500000,1357016560,161,157,159,157,4.500000,0.000000
6318EB699F5B69A62813D0540FE001AD,2.000000,1357016454,163,165,159,160,8.500000,0.000000
C6C6128C704059C37D91E3E51ECE09B0,0.300000,1357016754,165,155,165,154,3.000000,0.000000
8CBE505762C297D5394EA81336F969B2,0.200000,1357016737,163,157,163,157,3.000000,0.000000
F549C7FF6E87A4F345B5C7F6B9D3FED6,0.500000,1357016522,169,156,169,157,5.000000,0.000000
338D45C8873E35C3FE19C0B6BF44EB5C,1.100000,1357016461,162,159,165,157,6.500000,0.000000
8F02741F45C2AFCB625BB4DFB6097A54,0.700000,1357016468,165,154,165,156,5.500000,0.000000
C8AA67637CCD9E1AA8590D61ACFDF69C,0.800000,1357016698,166,157,164,160,4.500000,0.000000
B4F0FFEF3900DBC2D41A3E465BBD0A71,1.000000,1357016610,255,255,255,255,5.000000,1.000000
EEBDF969804C597EA77AF1A97AB98574,0.000000,1357016777,140,172,140,172,37.500000,0.000000
8C21CE6FD4A72427CB05256E81292782,0.500000,1357016681,156,163,156,162,4.000000,0.000000
EA00A64CBDB68C77D053F010FDEC70AA,0.400000,1357016716,164,159,162,160,3.500000,0.000000
0B8DF2DC5F1DB2C1906E80A4AD0CB244,0.500000,1357016618,165,157,166,156,4.500000,1.100000
024F5B8C15D735F62CA2EADAE3C5D2FC,0.520000,1357016640,170,157,170,156,4.500000,0.000000
02EBF943439BE7166F1AD99291E5F82B,1.120000,1357016460,166,159,165,157,6.500000,0.000000
17B381C92B9EDA2D9147C997CC492CAB,0.790000,1357016580,151,163,152,161,5.000000,1.380000
1F9E2C27335E24C6A72069A4A550E3D5,0.260000,1357016580,169,156,169,156,4.000000,0.000000
4138664DFDC7A66798F29EEAC8A9A157,0.540000,1357016580,157,163,157,162,4.000000,0.000000
4707DD250F4F2269CF31DA87314A35DE,1.220000,1357016400,165,156,162,155,7.000000,2.000000
4B3E5CA8F5D83D9402E89162239BE640,1.480000,1357016520,169,157,165,159,7.000000,1.000000
59C232188382C25A5F0D4FC6FDD5999F,0.670000,1357016580,166,159,165,159,4.500000,0.000000
5C25B50DEDB9DC0BF9D3DDC6124D92DC,0.830000,1357016640,157,163,157,163,4.500000,0.000000
67ECEA008EF4B5C5C023B2D41FADDA6B,1.320000,1357016520,161,161,159,163,6.500000,1.400000
7166914A326D849158A5161E811ADDEA,0.910000,1357016520,166,157,166,158,5.500000,1.200000
8282925C79465B35F84BD337F4C69149,1.110000,1357016460,169,157,166,155,6.000000,0.000000
84888E642BC18ADDE60FD58AEB32988F,0.850000,1357016520,169,155,168,155,5.500000,0.000000
8669D9002FF4D63D433C5D9CCA710D7C,0.560000,1357016640,169,156,168,156,4.500000,0.000000
9364D7B4997CF34F9FA76664DD20E0EE,0.530000,1357016760,157,162,157,163,3.500000,0.000000
96BDDFD03647F713A428CCADC82F41CF,1.330000,1357016580,161,156,165,154,6.000000,1.950000
9836A6780886D5D11F7BA21BAEFD0E38,0.610000,1357016700,161,156,163,156,4.000000,1.350000
98671307F40E392C43E4659550E5081E,0.440000,1357016700,160,157,159,159,3.500000,0.000000
9B5BE818E3C04896687FFD3C4BF5555F,1.490000,1357016400,164,157,161,161,7.000000,1.880000
A24106A3B0BD6AD12ADB1BFA09F84EF0,0.100000,1357016700,160,157,159,157,3.000000,0.000000
A87E2C633EEB9BCF863389CCE1C6D8F9,0.660000,1357016520,160,156,157,156,5.000000,0.000000
AF1C751AC62E231FF84C83B83F81229A,1.000000,1357016580,152,160,155,159,5.500000,1.200000
C96BFFF929E6ED33760A63F5B779C0C6,1.750000,1357016520,157,157,153,160,7.000000,0.000000
CFF15C3611C0FD3607388C8314F5C08F,0.680000,1357016700,171,165,172,166,4.000000,0.000000
DE3088FF5F18BF3EF934BBF73A88BFD6,0.780000,1357016700,157,163,157,162,4.500000,0.000000
E79E74C15D90CD93B1564E91E3D64765,0.910000,1357016580,154,163,154,163,5.000000,0.000000
EC611164EB7E5BE7365885659E0D0A7B,1.540000,1357016460,154,159,150,161,7.000000,1.500000
D97FE07A39B43CD68F2AC4A98AB649D4,1.100000,1357016469,154,159,157,159,6.500000,1.000000
056B1897E6F7E590EDE29B9BF86CFCA1,0.600000,1357016646,165,157,166,156,4.500000,0.000000
AD67F318FB85E0CB6A46F9A568A71D6B,0.300000,1357016724,162,160,162,160,3.000000,0.000000
0C05C17E209CA4C15F89107F9D686FF3,0.600000,1357016691,159,161,157,162,4.000000,0.000000
4364E355DECE98D9E2A4B1E436A1EDBF,0.900000,1357016538,165,156,166,154,5.500000,0.000000
84A89370B8DF3890A7B2D402B204C2F9,0.400000,1357016720,160,156,157,156,3.500000,0.000000
292E77869022E8326996B7D05E064689,0.900000,1357016648,153,161,155,163,5.000000,0.000000
312E0CB058D7FC1A6494EDB66D360CD2,0.700000,1357016414,162,156,164,156,6.500000,2.000000
0ECC4D3D2025A987532E1E5B5B26A119,1.200000,1357016678,159,163,156,164,5.500000,1.000000
62070BE8DCA915EE1D03FF354A72569C,0.000000,1357016686,162,157,162,157,3.500000,0.000000
EEEE5B6D55C56AD601BD2FEB48F1F35C,1.400000,1357016430,166,157,163,157,7.000000,1.000000
B009310787A68502FFD50A2F9CB5CE26,0.700000,1357016434,164,157,163,157,6.000000,0.000000
A38882246FC6439948FA470459F94134,1.100000,1357016494,153,162,150,163,6.500000,0.000000
A8BB4EED2F83D09D000BF68A14DFEB3A,1.500000,1357016433,159,162,162,159,7.500000,2.120000
75AD5CAC13BC08EB6DA9F1884205EC2B,1.200000,1357016524,166,157,170,157,6.000000,1.000000
B9139EC3A30D756DA319F00B3692A302,0.300000,1357016724,162,159,163,157,3.500000,0.000000
67B0EC98DD6BCB83FA5A36106DF74D20,1.200000,1357016633,168,155,165,157,5.500000,1.300000
89905FAE3E1B216FE8688A81FD671A11,0.700000,1357016549,161,161,161,159,5.500000,0.000000
1C67E4F347266CDF92201363D08960F5,0.600000,1357016736,163,155,161,156,4.000000,0.000000
0545C6C1D0CDD74064C4B99C962BC0FE,0.600000,1357016735,163,155,161,156,4.000000,0.500000
52A17C272796C501FD4F2D823CEA5E4C,0.800000,1357016674,255,255,255,255,4.500000,0.000000
757AF98FB61CD1EF22A61A87084524DB,0.400000,1357016772,166,157,166,157,3.500000,0.000000
37BDEA2E54A3B70CBFA5B0D1C3A75FE2,0.400000,1357016642,166,159,165,157,4.500000,0.000000
4603AF3476D9B60BFC5D5CDAA577BDCA,1.100000,1357016478,168,157,165,157,6.000000,0.000000
586E42CBE3010646C06A30F6E1220601,1.500000,1357016591,156,162,152,164,6.500000,0.000000
576E996276F4E42499C3AE3AA8C0A3B4,0.100000,1357016744,160,156,160,156,3.000000,0.000000
6C04634A9482DAF6D72A6D6142034704,1.100000,1357016517,172,153,171,154,6.000000,0.000000
0B57B9633A2FECD3D3B1944AFC7471CF,1.100000,1357016559,171,164,171,161,6.000000,0.000000
4B487064CD0A47AFDCD7176B90A9C262,1.000000,1357016644,155,159,157,161,5.500000,0.000000
30805D66D3BC8565DA00AD2A18824DB5,1.300000,1357016482,160,156,164,154,7.500000,0.000000
A0CF0A51B987C59914FFE3E24FB80D69,0.900000,1357016667,150,161,153,160,5.500000,0.000000
52488CA04A6A36C6F096F52263DAD34D,1.200000,1357016454,159,159,160,160,7.000000,1.600000
FD487D4BE7A6709FF796C7A6DFF3E7B0,0.700000,1357016730,162,159,164,159,4.500000,0.000000
9C1CD5DEE510BD3E1F9345072052CA23,0.500000,1357016589,161,160,161,159,5.000000,0.000000
40F35DE05CBB4FD16C3D1A0D596CE16A,0.600000,1357016663,162,161,161,160,4.500000,0.000000
5B69FC0A8F92A9239EA812B1F3A3DB82,0.700000,1357016733,166,157,168,157,4.000000,3.000000
F7A46092A75A362687AA86EC0E32432E,1.200000,1357016470,165,157,164,159,6.500000,0.000000
087FC8B3829AE79170ADFCDF8F501BD4,1.790000,1357016460,163,159,168,157,7.500000,0.000000
0F6CF8A85A039CDF369F01F2774682BA,1.950000,1357016460,166,157,162,159,8.500000,0.000000
1774B856FA593F0EC11FBB94727FBF5F,0.370000,1357016580,171,164,171,164,4.500000,0.000000
1BBFD1BAE4C30704719E3525D5F00656,1.150000,1357016640,163,157,164,155,5.500000,0.000000
1E382090C15DF8B41B5D221A60958733,0.010000,1357016820,170,155,170,155,3.000000,0.000000
2D5503BFA22EB258CAB62F31F8F98C87,2.140000,1357016580,156,162,150,165,7.500000,0.000000
3C52CFC36C88425F78C399D15131CD36,0.520000,1357016580,160,160,161,159,5.000000,0.000000
3DF2AC06F02AD290010136A351A2278E,0.890000,1357016700,157,162,160,161,5.000000,0.000000
407581443C525006D22C0EB8819E9EC9,1.510000,1357016400,168,157,165,155,8.000000,1.700000
418E2E585E5369B5A65C8B698DAE04B5,1.310000,1357016640,154,163,152,166,6.000000,0.000000
4197B89CFD672627E6FD0760515462F2,1.150000,1357016640,155,172,156,173,5.500000,0.000000
42730E78D8BE872B52598742914DECFF,0.750000,1357016700,166,157,164,157,4.500000,0.000000
44778A58ED157840CEADB2F0F5EBF907,0.880000,1357016520,160,159,162,161,5.500000,0.000000
470E67C740636BF57188052766B83D29,0.680000,1357016640,162,157,162,159,4.500000,0.000000
479B5CA7ABDC8CADA9F88A31B40880A1,0.830000,1357016640,164,155,163,156,5.000000,0.000000
50E6A63488DC4415FA603F1472CC907D,0.840000,1357016640,156,163,154,163,5.000000,1.000000
517D73176C809AF0C8360D9E823C3A43,0.070000,1357016520,164,156,163,157,6.000000,0.000000
552CCF061B871F7179CC0357086CB42C,0.800000,1357016520,159,159,157,159,5.500000,0.000000
67424A3EE2C533FC4522FFB2C0903E9F,0.470000,1357016640,164,159,164,159,4.500000,1.000000
681E7CCDEF7666DF0057FF2A6DE85D95,1.120000,1357016700,156,163,159,161,5.000000,0.000000
6A2F0DA64D7DF09787DC786CEDF48D17,0.100000,1357016820,160,156,160,156,2.500000,0.000000
6B129E331EDE126B4E9AE336E45F0643,2.730000,1357016400,163,160,157,164,9.500000,2.000000
6B7854AB74AF4DE334E8A7932268E3C7,2.520000,1357016580,162,160,168,160,9.000000,0.000000
6BE3BD26CE07A600D8147C51CB35339F,0.600000,1357016523,162,159,161,160,5.500000,0.000000
74DA41EDA745ED72CEC41C9C4BF3E696,0.060000,1357016640,173,157,174,159,5.000000,0.000000
7D9F519277EFC47748CB4C3563BC9D43,1.710000,1357016520,154,165,151,162,7.500000,0.000000
81D6819795C0E92B245577F311F98D8E,0.830000,1357016700,170,157,168,157,4.500000,0.000000
8F8780330EC9D5EF6D035D8009A778CB,0.680000,1357016580,165,157,164,156,5.000000,0.000000
8F9AC72D55F3D4A76211985AB0D7E57C,3.040000,1357016520,166,157,159,163,10.000000,0.000000
9406D2C34715E1DA10AD4D4DDADF4DA5,1.160000,1357016580,166,155,166,157,6.000000,1.300000
A02946A94C960AF041A251269D57C0B4,2.260000,1357016460,165,157,162,161,8.500000,1.800000
A4705F67998839226E50F0C624525643,1.140000,1357016580,168,157,166,157,6.500000,1.750000
B6D017202CE202513CF36122074E2526,0.550000,1357016760,169,157,168,157,4.000000,0.900000
C72C140F3B265A08BA525AD4586D40DB,0.760000,1357016760,255,255,255,255,4.500000,0.000000
D4D7F42F03937C65BF328B064868CCA8,1.660000,1357016460,164,159,169,157,8.000000,1.500000
D51AFB8D253BCABBA806C1509BF857ED,1.100000,1357016700,161,156,159,157,5.000000,1.000000
D7C280941FCD886701B71BE52D350503,0.870000,1357016640,157,164,159,163,5.000000,0.000000
E3ADD882D2B3BD1B1A583F1EF4A58BFC,1.680000,1357016400,159,157,161,159,8.000000,1.700000
E4875E3542BE56CBBF7B5EABC0E7DD37,0.850000,1357016400,161,159,162,160,6.500000,0.000000
EF982BAB1C7C5D928D5F51143A861D27,2.030000,1357016460,162,159,157,163,8.500000,0.000000
F1D1F07C119A0926237467B4A1EBDE6E,1.440000,1357016580,150,161,147,163,7.000000,0.000000
F3B0E04AF07F5667AD64771DA60BD2FD,0.590000,1357016640,164,157,164,157,4.500000,0.000000
F6D3816AA5A0C24DE107AC490013796F,1.370000,1357016580,175,159,175,161,6.500000,0.000000
F7438C53E29D81904F99C98C0A360F4D,1.670000,1357016520,156,163,153,161,7.500000,3.300000
F899990AB4A6582D6A5F21265725216E,0.400000,1357016700,156,163,157,164,4.000000,1.000000
274920E06A529CDC029006C215D8E676,2.800000,1357016497,165,159,157,163,9.500000,0.000000
B00B5488DB5BC7213BB18C19CC92C9D5,1.000000,1357016610,152,160,155,160,6.000000,0.000000
144FAAC33016FED7523040FE8E28E857,1.900000,1357016453,153,159,159,157,8.500000,0.000000
E8E558FA65050573EC7EC875DB14ED9F,1.200000,1357016536,164,157,160,160,6.500000,0.000000
7E1346F23960CC18D7D129FA28B63A75,2.200000,1357016503,157,163,164,159,8.500000,2.350000
2BD64ACE43F3E82E79AD3E3E05C9615A,0.700000,1357016697,169,157,166,159,4.500000,0.000000
CC9BFC4D86C7F79B3E319019C5EE7F3A,2.600000,1357016488,160,161,153,165,9.000000,0.000000
FD2743EF2EE177B988235BD85890C338,0.700000,1357016617,163,157,162,156,5.500000,0.000000
1BED0A6D8BAFA5F776393BB77D4CDDB8,0.000000,1357016889,148,166,148,166,2.500000,0.000000
841C9AC0D0A40C9EE661BEE9BDA5E3EA,0.200000,1357016755,165,154,255,255,3.500000,1.000000
2C515508B88F7459FEC1955553558A2E,0.200000,1357016795,160,159,159,159,3.000000,0.000000
3909E17FC037EF50A0DCBA8F75E5E46A,0.100000,1357016761,160,156,160,155,3.500000,0.000000
0C5296F3C8B16E702F8F2E06F5106552,1.300000,1357016585,165,154,161,156,6.500000,0.000000
758278AD9C63865BF453B4F48CEB4A2C,0.900000,1357016489,161,156,159,157,6.500000,0.000000
17D2C2098B6E720ED96E0500A09065CC,1.700000,1357016653,157,163,162,160,7.000000,0.000000
6F3538F9B236A5F9947B7E2145607B7D,0.200000,1357016864,168,157,169,156,3.000000,0.000000
1E26FB273E08FC0BE74B778FCB269202,0.900000,1357016793,255,255,255,255,4.500000,0.000000
5C8E719293269BA2AA48E22F3F8F49C3,1.100000,1357016595,168,157,166,159,6.000000,0.000000
2EDDAA6087801D4DD15164BBED62E548,0.900000,1357016633,162,157,163,159,5.500000,0.000000
C8F0412FDDFA6DFDB2B20448C9A4BD9A,0.700000,1357016633,152,164,152,164,5.000000,0.000000
FF9EE82E0716241CB0466787348AF71B,0.500000,1357016523,172,154,172,153,6.000000,0.000000
3FAB8F3274327813D106CFBDBAC439B3,1.200000,1357016723,162,161,157,163,5.500000,0.000000
D4CA68ECC21536DE406F3D58C7813241,0.900000,1357016560,169,157,168,155,6.000000,1.400000
740B0BF7428682A21470CB0870EEAF94,0.400000,1357016822,165,156,165,155,3.500000,0.000000
BCF3D4EBB257C316FA4B375A0A92FA0F,1.500000,1357016464,171,166,170,166,7.500000,0.000000
05871FF042564DD982A41CA3B6AD2E74,2.100000,1357016401,170,163,170,157,9.500000,0.000000
036FCBDB6ABA5E1E578FA85E377A454D,0.700000,1357016677,164,157,163,156,5.000000,1.200000
06C961EBE7EF4D13F3AE6C005EE0F501,0.600000,1357016762,169,157,169,156,4.000000,0.000000
F5429868ED6FEA08AD8CC69693A17AD5,0.700000,1357016608,163,159,163,157,5.500000,1.620000
A5860BEA017622B40E52E404E5533BDE,1.100000,1357016618,170,162,170,165,6.000000,0.000000
