14816,1
4151,9
8102,3
6865,3
5792,5
5425,5
13713,1
12390,1
9112,2
8297,2
201,2796
1374,88
7943,3
4278,9
13633,1
14064,1
9888,2
9521,2
14517,1
9530,2
619,400
1434,81
10437,2
5450,5
7602,3
6659,4
3522,13
2643,24
4094,10
12367,1
6941,3
6284,4
13890,1
15357,1
10790,2
12113,1
11456,1
14281,1
12894,1
5272,6
5993,4
3606,13
2945,19
12599,1
15313,1
5678,5
4296,9
4953,7
1989,42
14922,1
2618,24
6069,4
3995,10
616,403
1987,42
6736,4
6433,4
2560,25
14259,1
8983,2
11398,1
13876,1
13223,1
15574,1
15231,1
9454,2
2959,19
3612,12
2740,22
2309,31
10725,2
11566,1
10329,2
11208,1
5179,6
5034,6
1099,136
1018,158
4143,9
13596,1
12431,1
8415,2
9644,2
9789,2
127,5804
8174,2
5743,5
12106,1
4805,7
14274,1
12371,1
10200,2
8510,2
9385,2
1543,70
2486,27
8325,2
7434,3
5828,5
5461,5
3517,13
2,968363
13070,1
14009,1
5448,5
6395,4
15808,1
15953,1
15142,1
2759,22
3109,17
3924,11
9622,2
10855,2
14553,1
8767,2
15790,1
15780,1
15925,1
14551,1
5596,5
6962,3
5805,5
12527,1
13692,1
7950,3
6841,3
10648,2
10857,2
3934,10
2761,22
2033,40
582,447
14420,1
15141,1
15815,1
2519,26
3893,11
3236,16
12826,1
12181,1
9955,2
15216,1
3877,11
3156,16
2503,27
6583,4
7172,3
13894,1
13297,1
5467,5
6184,4
4810,7
2168,36
1515,73
8890,2
9483,2
8807,2
11670,1
6735,4
9726,2
3147,17
3066,18
8632,2
8713,2
7082,3
7227,3
15515,1
12648,1
13507,1
10576,2
10785,2
5010,6
5219,6
3336,15
187,3143
7721,3
4299,9
7512,3
8838,2
11543,1
2116,37
3575,13
7013,3
6292,4
15783,1
14388,1
13014,1
9939,2
13096,1
15963,1
14794,1
6506,4
6979,3
7410,3
4184,9
7627,3
4905,7
7244,3
6655,4
6937,3
6280,4
15353,1
15950,1
4256,9
4913,7
4083,10
12864,1
2584,25
1931,45
10569,2
11000,1
1071,143
12861,1
12716,1
13535,1
7952,3
643,373
13794,1
12915,1
7901,3
5026,6
5171,6
13459,1
9283,2
9202,2
15660,1
10190,2
14431,1
6078,4
10255,2
14821,1
6405,4
6836,3
8557,2
8860,2
572,461
1967,43
15753,1
14366,1
5067,6
7465,3
7768,3
11641,1
12008,1
2274,32
3955,10
4202,9
10219,2
10872,2
1803,51
186,3171
9119,2
9836,2
3326,15
13135,1
12609,1
13040,1
5302,6
6919,3
8864,2
8497,2
7975,3
5569,5
4182,9
6963,3
7330,3
4573,8
11506,1
11075,1
10175,2
8716,2
14191,1
4700,7
4397,8
6095,4
3401,14
3832,11
9099,2
11800,1
13103,1
5007,6
5660,5
6760,4
6043,4
6790,3
5399,5
12356,1
13815,1
3455,14
4846,7
9903,2
9020,2
4285,9
7426,3
3146,17
12741,1
7019,3
7322,3
15418,1
8629,2
7967,3
142,4876
13724,1
13933,1
4271,9
5436,5
13781,1
10330,2
12075,1
5860,5
5493,5
10940,1
10509,2
2541,26
1138,127
12677,1
3082,17
15879,1
12726,1
10453,2
12843,1
13658,1
3044,18
2165,36
6490,4
1237,108
7723,3
10212,2
9333,2
1505,74
118,6501
12035,1
10418,2
5905,5
5248,6
15767,1
14436,1
6340,4
6997,3
4252,9
4973,6
12348,1
13743,1
4873,7
4280,9
3483,13
104,7885
10922,2
11579,1
9571,2
8850,2
6945,3
6224,4
1475,77
14352,1
9603,2
4045,10
594,431
1315,96
11611,1
10954,1
8232,2
14015,1
13068,1
15220,1
11863,1
11044,1
8646,2
5751,5
6630,4
1671,60
788,256
9767,2
10582,2
11457,1
8638,2
7695,3
2844,20
3727,12
7903,3
7084,3
6205,4
7823,3
6940,3
15919,1
3807,11
2109,38
2988,18
10957,1
8227,2
10066,2
14306,1
12403,1
11736,1
11945,1
11070,1
4019,10
12800,1
5700,5
5111,6
15494,1
13079,1
11135,1
13550,1
878,209
1689,59
9166,2
15455,1
14636,1
9335,2
11238,1
13447,1
12564,1
6998,3
5159,6
7873,3
10288,2
13010,1
13731,1
9715,2
6208,4
248,1977
841,226
11659,1
8216,2
12198,1
10961,1
8247,2
2528,26
2673,23
12359,1
7958,3
6785,3
4413,8
6111,4
4780,7
14900,1
12502,1
8326,2
12055,1
5245,6
6124,4
14092,1
12991,1
614,406
1937,45
10033,2
9376,2
7431,3
4790,7
14861,1
14780,1
6002,4
6893,3
10845,2
10700,2
10018,2
7946,3
8837,2
12772,1
12917,1
2091,38
3930,11
4821,7
14122,1
2010,41
3384,14
171,3631
15259,1
13928,1
2891,20
3322,15
7167,3
7756,3
8121,2
6670,4
15432,1
12795,1
14500,1
15157,1
15831,1
1562,68
7061,3
11077,1
10484,2
5037,6
7730,3
4316,9
13807,1
12412,1
218,2447
1963,43
2616,24
8314,2
15861,1
5915,5
4234,9
7786,3
13352,1
14683,1
3770,11
2315,31
8177,2
6726,4
12292,1
13751,1
8276,2
9671,2
8997,2
2591,25
5518,5
7590,3
4663,7
6353,4
6227,4
8130,2
4018,10
2051,40
5295,6
4412,8
8893,2
12034,1
5408,5
9084,2
9967,2
988,167
173,3563
3378,14
9639,2
8244,2
10966,1
3551,13
2220,34
2877,20
11647,1
13038,1
7076,3
6197,4
7895,3
9498,2
14485,1
3396,14
2295,32
14503,1
14294,1
15668,1
5693,5
5548,5
4319,9
14828,1
14973,1
2002,42
7472,3
163,3920
4339,9
11584,1
7508,3
7717,3
6343,4
10054,2
8945,2
3332,15
2231,34
11726,1
12895,1
14124,1
3438,14
2201,34
8486,2
9297,2
10176,2
1888,47
6064,4
5121,6
12662,1
13537,1
15958,1
15297,1
12583,1
4487,8
5140,6
1742,55
7212,3
6495,4
9838,2
9113,2
779,261
1210,113
9195,2
11896,1
5617,5
4166,9
12231,1
10836,2
10533,2
7892,3
7589,3
15335,1
15988,1
13836,1
13247,1
5501,5
5868,5
975,171
1628,63
1325,95
14219,1
14872,1
1938,45
99,8495
14764,1
15583,1
14909,1
1006,161
7295,3
3119,17
11407,1
10524,2
1047,149
2950,19
12328,1
15707,1
15050,1
12025,1
11086,1
3609,13
3464,14
15262,1
14170,1
10965,1
12331,1
3065,18
3662,12
11033,1
10376,2
3731,12
10658,2
11827,1
9437,2
6642,4
7747,3
13453,1
14610,1
15595,1
12664,1
7098,3
7179,3
11210,1
8488,2
11355,1
6689,4
6480,4
1219,111
13491,1
2304,31
4536,8
4617,8
360,1049
3227,16
6076,4
5133,6
2217,34
3390,14
3032,18
10090,2
3368,14
1994,42
91,9640
10275,2
12114,1
8909,2
4460,8
5279,6
14960,1
10211,2
6561,4
7222,3
6864,3
4163,9
6130,4
147,4617
10146,2
10973,1
8243,2
2219,34
1336,93
4058,10
6171,4
8074,3
152,4380
873,211
15723,1
15002,1
10780,2
12175,1
3887,11
12948,1
12645,1
4660,7
6055,4
6358,4
3264,15
2598,25
3921,11
5134,6
4537,8
11916,1
11549,1
3581,13
66,15436
7597,3
4146,9
7900,3
12539,1
15688,1
6926,3
7865,3
2152,36
1435,81
13643,1
13050,1
6328,4
6921,3
15383,1
13190,1
6468,4
7415,3
2661,23
2452,28
10548,2
11431,1
9174,2
1513,73
126,5875
10055,2
10486,2
2070,39
3457,14
7109,3
9802,2
10499,2
11954,1
11285,1
12164,1
1478,76
2647,24
3876,11
11176,1
10297,2
9947,2
6936,3
5771,5
5754,5
3061,18
15416,1
12715,1
14042,1
13663,1
12332,1
10958,1
3993,10
2670,23
10261,2
11140,1
3671,12
454,698
2852,20
9935,2
8237,2
9052,2
4876,7
5823,5
12413,1
13292,1
1301,98
1668,60
9047,2
9764,2
11462,1
13940,1
13287,1
3709,12
3564,13
6351,4
7725,3
7516,3
14037,1
11098,1
11307,1
4159,9
2777,21
4014,10
5918,5
4745,7
12841,1
12632,1
15563,1
5861,5
14148,1
13047,1
679,337
1844,49
3542,13
9317,2
10132,2
4185,9
5064,6
5422,5
13710,1
10783,2
8045,3
7324,3
11340,1
10751,2
2256,33
2977,19
3638,12
905,197
1566,68
9001,2
8280,2
11723,1
5482,5
12891,1
13770,1
8974,2
9913,2
3424,14
10716,2
10925,2
10034,2
6028,4
5149,6
13565,1
14658,1
10204,2
9389,2
10546,2
6694,4
8017,3
7360,3
4938,7
11973,1
14631,1
13249,1
13910,1
7514,3
6699,4
213,2542
12421,1
3338,15
3217,16
2406,29
11313,1
12192,1
1273,102
334,1194
10120,2
9241,2
6845,3
5890,5
4996,6
4117,10
10645,2
13338,1
15586,1
15219,1
7123,3
11043,1
8653,2
11346,1
8390,2
12119,1
10788,2
9787,2
8618,2
6153,4
7096,3
11029,1
10372,2
7655,3
6260,4
9312,2
8447,2
9548,2
9114,2
9323,2
3667,12
2498,27
14332,1
13389,1
14097,1
13440,1
12169,1
10782,2
3160,16
3881,11
459,685
13443,1
10512,2
7885,3
4946,7
5155,6
6892,3
6525,4
5223,6
7062,3
2886,20
3825,11
9399,2
8452,2
6238,4
7625,3
2453,28
5146,6
15092,1
14661,1
6389,4
1402,85
9690,2
8875,2
12088,1
5418,5
7442,3
4237,9
15991,1
12774,1
4358,8
5297,6
7321,3
6510,4
9823,2
9004,2
14798,1
13839,1
2494,27
12902,1
14225,1
8886,2
11527,1
3288,15
2622,24
4009,10
4226,9
5907,5
12322,1
15709,1
36,35788
1367,89
2758,22
8981,2
8324,2
12500,1
13221,1
11494,1
9079,2
3078,17
2481,27
12761,1
11071,1
13486,1
6991,3
9470,2
15821,1
14115,1
12370,1
6019,4
2576,25
8027,3
4648,7
6346,4
14442,1
8221,2
9100,2
253,1912
3394,14
14389,1
15268,1
6293,4
1306,97
12276,1
11333,1
8591,2
9244,2
12767,1
13484,1
14141,1
5115,6
7752,3
3736,12
3433,14
5728,5
9697,2
8310,2
4095,10
2636,24
9218,2
10685,2
14701,1
15004,1
8133,2
8778,2
14043,1
14393,1
15272,1
1675,60
2840,20
14892,1
8398,2
3114,17
11035,1
11402,1
4833,7
6006,4
1830,50
593,432
448,715
13229,1
15922,1
12508,1
9213,2
11842,1
797,250
140,4985
7404,3
8061,3
14783,1
15372,1
2511,26
3164,16
3885,11
5197,6
6140,4
14770,1
15875,1
10690,2
11859,1
1070,143
712,309
345,1129
14808,1
15017,1
8287,2
9516,2
12303,1
4030,10
5730,5
7069,3
14018,1
12627,1
10907,2
10088,2
3498,13
2619,24
12032,1
4787,7
969,173
1630,63
8344,2
9065,2
5692,5
5039,6
13980,1
13677,1
1335,93
4049,10
2726,22
11817,1
11608,1
8395,2
6741,4
6596,4
10676,2
10757,2
2789,21
4322,9
6003,4
8744,2
10442,2
12123,1
5997,4
5276,6
12719,1
13372,1
15704,1
15913,1
12491,1
4918,7
5793,5
5584,5
10467,2
13680,1
2835,21
3202,16
8541,2
11298,1
8908,2
811,242
1114,133
6613,4
14709,1
15076,1
10619,2
12010,1
1192,116
1849,49
2523,26
13133,1
12540,1
7858,3
6403,4
2387,29
3778,11
11874,1
9117,2
11871,1
12750,1
11052,1
14822,1
13943,1
6406,4
7345,3
9803,2
8698,2
10919,2
9686,2
12084,1
3988,10
3173,16
8004,3
6903,3
15854,1
8831,2
735,291
1085,139
1964,43
5753,5
5608,5
13576,1
14523,1
12515,1
11632,1
12783,1
13436,1
5340,6
6061,4
6706,4
12101,1
11508,1
2146,36
1437,81
5884,5
5453,5
10883,2
14096,1
6771,4
7650,3
312,1342
3034,18
3243,16
13074,1
14678,1
13863,1
15553,1
2534,26
1655,61
10502,2
11441,1
12932,1
12565,1
4644,7
6342,4
5975,4
8613,2
8916,2
2023,41
628,389
10274,2
9565,2
9932,2
6258,4
5613,5
1835,50
7637,3
90,9800
11653,1
4106,10
13735,1
15062,1
12340,1
1527,72
68,14786
10886,2
9495,2
5373,6
6466,4
2012,41
2354,30
1197,115
8943,2
10108,2
15184,1
9923,2
14369,1
8905,2
10078,2
14099,1
12418,1
8306,2
11757,1
13509,1
2378,29
14650,1
9397,2
15638,1
14465,1
4679,7
7670,3
5231,6
12845,1
12636,1
13519,1
8684,2
8829,2
1215,112
268,1736
13478,1
12753,1
15159,1
7957,3
7300,3
10067,2
8386,2
3485,13
98,8626
10036,2
8871,2
11734,1
1125,130
1940,44
11880,1
9115,2
827,234
1194,116
15625,1
7751,3
4598,8
13441,1
12566,1
14918,1
5559,5
4100,10
6586,4
7691,3
2657,23
2448,28
12771,1
11376,1
323,1264
1778,53
11149,1
9746,2
4499,8
15325,1
13986,1
12595,1
8135,2
6437,4
6740,4
8574,2
9449,2
15473,1
5687,5
6566,4
7377,3
160,4037
817,239
14493,1
13666,1
5570,5
4691,7
11260,1
10317,2
1086,139
728,296
425,785
5264,6
5985,4
13360,1
11986,1
10659,2
6058,4
4155,9
12443,1
15720,1
6317,4
7132,3
5426,5
6815,3
8044,3
9646,2
14911,1
8409,2
4032,10
3153,17
2342,30
6518,4
7393,3
2358,30
3233,16
4048,10
347,1118
3112,17
1738,55
9834,2
10531,2
9165,2
11858,1
2435,28
5136,6
8199,2
12214,1
14466,1
6178,4
5836,5
5469,5
9709,2
10354,2
8202,2
7557,3
11733,1
12378,1
14123,1
7772,3
7119,3
7469,3
12990,1
3343,15
718,304
7519,3
6188,4
8814,2
10137,2
8109,2
7388,3
4658,7
12759,1
14133,1
13476,1
10053,2
9460,2
15399,1
13142,1
14017,1
3664,12
3361,14
5059,6
1720,57
1289,100
7067,3
5736,5
9156,2
8277,2
1687,59
868,213
7935,3
6988,3
11164,1
10349,2
10896,2
10593,2
2608,24
4306,9
6051,4
14912,1
2035,40
7915,3
4984,6
10382,2
14111,1
7657,3
6270,4
14558,1
5505,5
4118,10
14251,1
12506,1
14904,1
4218,9
3573,13
1421,83
2066,39
12099,1
10482,2
13002,1
13659,1
14376,1
3443,14
2786,21
10672,2
10753,2
14688,1
7974,3
6737,4
6592,4
8600,2
8809,2
713,308
1886,47
10989,1
10098,2
4739,7
3856,11
8819,2
9698,2
2795,21
1912,46
10763,2
11706,1
10900,2
10597,2
14916,1
4231,9
5396,5
8738,2
12125,1
11468,1
9444,2
10101,2
7467,3
2005,42
6746,4
4672,7
12275,1
353,1085
656,359
8303,2
1372,88
207,2664
1581,67
11591,1
8950,2
7368,3
8025,3
6702,4
2686,23
4073,10
7341,3
4402,8
8156,2
15087,1
15900,1
15247,1
11581,1
11948,1
11231,1
14490,1
4194,9
7581,3
14163,1
12482,1
3405,14
3836,11
8370,2
9987,2
2887,20
1270,103
15406,1
15048,1
14681,1
7310,3
799,249
4951,7
5668,5
7366,3
13956,1
13589,1
1652,61
999,163
9940,2
9637,2
9258,2
1162,122
795,252
13434,1
10741,2
7736,3
5338,6
5035,6
3970,10
2067,39
8652,2
8797,2
12066,1
1212,113
1805,51
5981,4
6690,4
5324,6
11603,1
10946,1
2658,23
1949,44
11163,1
9832,2
6987,3
7418,3
7460,3
6086,4
6231,4
6445,4
6748,4
8143,2
10764,2
12223,1
14959,1
3197,16
4076,10
185,3199
1294,99
11080,1
9979,2
7518,3
6345,4
14689,1
14992,1
210,2602
1955,44
6704,4
6313,4
7486,3
7128,3
4204,9
5535,5
6299,4
5480,5
7427,3
6834,3
2754,22
3411,14
6889,3
8062,3
3886,11
2504,26
2649,24
6320,4
6913,3
10432,2
11089,1
11814,1
2144,36
390,912
3607,13
11076,1
12023,1
4566,8
7847,3
6964,3
14437,1
15252,1
14656,1
1267,103
12857,1
15579,1
12712,1
3630,12
2905,20
2248,33
12575,1
11918,1
6190,4
7880,3
7513,3
10462,2
1409,84
22,67780
2053,40
2996,18
7831,3
7012,3
13378,1
14845,1
6429,4
6796,3
5029,6
4308,9
2861,20
2140,36
3535,13
14348,1
15807,1
6380,4
7037,3
11432,1
12089,1
8667,2
13456,1
14177,1
2467,27
3794,11
5168,6
12184,1
11369,1
9382,2
11063,1
8657,2
15175,1
13558,1
5142,6
4481,8
2393,29
2760,22
3118,17
13087,1
11406,1
10457,2
11694,1
12863,1
15870,1
591,435
4746,7
5403,5
1451,79
2104,38
730,295
9058,2
11933,1
2863,20
9435,2
10809,2
10664,2
14840,1
14921,1
503,582
1092,138
11910,1
8471,2
2788,21
2421,28
10709,2
13099,1
13402,1
8038,3
6801,3
14752,1
14897,1
12509,1
15778,1
14899,1
5936,5
3538,13
2723,22
14224,1
13409,1
10084,2
8855,2
13461,1
10522,2
4823,7
6052,4
5173,6
14460,1
15855,1
10862,2
12185,1
5471,5
4140,9
2766,22
3447,14
742,286
15655,1
12886,1
14273,1
4634,7
3989,10
15604,1
14218,1
12315,1
10166,2
10247,2
496,596
577,454
5866,5
4475,8
12105,1
11512,1
395,892
3096,17
9425,2
8614,2
11831,1
12790,1
15943,1
5249,6
4374,8
11946,1
10555,2
8223,2
6600,4
6745,4
7982,3
7000,3
6185,4
5835,5
1723,56
2824,21
15096,1
14665,1
10203,2
10920,2
10553,2
10471,2
11636,1
4847,7
6012,4
11005,1
10050,2
2444,28
2589,25
3308,15
3965,10
11276,1
10687,2
1957,44
1236,108
9332,2
8679,2
4894,7
5769,5
9480,2
10427,2
14507,1
13624,1
757,276
8058,3
7729,3
7584,3
15206,1
4050,10
5424,5
2211,34
11515,1
8520,2
2748,22
2317,31
4013,10
562,476
3292,15
14268,1
13325,1
6514,4
5357,6
6797,3
5906,5
3687,12
406,850
11092,1
10277,2
11975,1
4109,10
5052,6
8747,2
14549,1
9562,2
5722,5
3029,18
4395,8
10468,2
11125,1
5526,5
6759,4
14188,1
12959,1
2265,32
3502,13
4671,7
7678,3
8783,2
3185,16
4064,10
2141,36
1314,96
3020,18
838,228
1777,53
7757,3
7676,3
13234,1
13315,1
2289,32
3398,14
8887,2
9988,2
14164,1
13349,1
12999,1
1424,82
1633,63
10483,2
5440,5
9620,2
9829,2
6152,4
5563,5
15225,1
14568,1
2136,37
2857,20
1483,76
11145,1
11806,1
7563,3
4120,10
12098,1
8957,2
6564,4
6709,4
7383,3
4389,8
6087,4
4692,7
13719,1
12388,1
15791,1
14396,1
7021,3
6300,4
9386,2
9019,2
367,1014
15572,1
4927,7
2521,26
3246,16
10403,2
13616,1
12242,1
1344,92
14579,1
3810,11
2419,28
458,687
2856,20
1627,63
8554,2
5213,6
6434,4
6092,4
11661,1
8210,2
12450,1
14131,1
15837,1
1717,57
6970,3
15258,1
15467,1
7837,3
4962,7
13395,1
13250,1
6663,4
5558,5
13296,1
12353,1
